# f[Hz], H(x1/x0), H(xpl/x0)
1.200866699218750000e+01 1.250251553315108542e-03 8.991317307376592351e-17
1.201171875000000000e+01 1.249615557433902133e-03 8.964855144263354864e-17
1.201477050781250000e+01 1.248980046913962527e-03 8.938478019669647594e-17
1.201782226562500000e+01 1.248345021261351934e-03 8.912185637547359525e-17
1.202087402343750000e+01 1.247710479982759883e-03 8.885977702957624080e-17
1.202392578125000000e+01 1.247076422585504090e-03 8.859853922066429842e-17
1.202697753906250000e+01 1.246442848577529374e-03 8.833814002140156102e-17
1.203002929687500000e+01 1.245809757467403970e-03 8.807857651541162630e-17
1.203308105468750000e+01 1.245177148764324082e-03 8.781984579723479288e-17
1.203613281250000000e+01 1.244545021978105430e-03 8.756194497228276246e-17
1.203918457031250000e+01 1.243913376619190398e-03 8.730487115679650973e-17
1.204223632812500000e+01 1.243282212198640671e-03 8.704862147780205679e-17
1.204528808593750000e+01 1.242651528228138529e-03 8.679319307306755425e-17
1.204833984375000000e+01 1.242021324219987717e-03 8.653858309106089227e-17
1.205139160156250000e+01 1.241391599687110192e-03 8.628478869090568455e-17
1.205444335937500000e+01 1.240762354143044172e-03 8.603180704233963132e-17
1.205749511718750000e+01 1.240133587101948905e-03 8.577963532567167427e-17
1.206054687500000000e+01 1.239505298078594046e-03 8.552827073173932418e-17
1.206359863281250000e+01 1.238877486588370064e-03 8.527771046186797287e-17
1.206665039062500000e+01 1.238250152147278051e-03 8.502795172782733337e-17
1.206970214843750000e+01 1.237623294271933622e-03 8.477899175179044374e-17
1.207275390625000000e+01 1.236996912479564753e-03 8.453082776629222725e-17
1.207580566406250000e+01 1.236371006288009174e-03 8.428345701418805253e-17
1.207885742187500000e+01 1.235745575215718055e-03 8.403687674861239232e-17
1.208190917968750000e+01 1.235120618781750156e-03 8.379108423293795062e-17
1.208496093750000000e+01 1.234496136505773122e-03 8.354607674073461728e-17
1.208801269531250000e+01 1.233872127908060886e-03 8.330185155572857046e-17
1.209106445312500000e+01 1.233248592509498653e-03 8.305840597176306781e-17
1.209411621093750000e+01 1.232625529831572276e-03 8.281573729275619310e-17
1.209716796875000000e+01 1.232002939396375195e-03 8.257384283266214042e-17
1.210021972656250000e+01 1.231380820726604318e-03 8.233271991543062476e-17
1.210327148437500000e+01 1.230759173345559367e-03 8.209236587496705695e-17
1.210632324218750000e+01 1.230137996777144185e-03 8.185277805509348264e-17
1.210937500000000000e+01 1.229517290545860658e-03 8.161395380950816557e-17
1.211242675781250000e+01 1.228897054176812404e-03 8.137589050174688403e-17
1.211547851562500000e+01 1.228277287195703692e-03 8.113858550514377133e-17
1.211853027343750000e+01 1.227657989128836617e-03 8.090203620279204534e-17
1.212158203125000000e+01 1.227039159503109369e-03 8.066623998750548984e-17
1.212463378906250000e+01 1.226420797846019704e-03 8.043119426177966482e-17
1.212768554687500000e+01 1.225802903685658000e-03 8.019689643775337548e-17
1.213073730468750000e+01 1.225185476550712466e-03 7.996334393717041253e-17
1.213378906250000000e+01 1.224568515970463501e-03 7.973053419134102126e-17
1.213684082031250000e+01 1.223952021474785431e-03 7.949846464110521947e-17
1.213989257812500000e+01 1.223335992594144772e-03 7.926713273679304632e-17
1.214294433593750000e+01 1.222720428859598281e-03 7.903653593818816376e-17
1.214599609375000000e+01 1.222105329802795123e-03 7.880667171449008986e-17
1.214904785156250000e+01 1.221490694955971231e-03 7.857753754427635808e-17
1.215209960937500000e+01 1.220876523851955166e-03 7.834913091546655018e-17
1.215515136718750000e+01 1.220262816024159222e-03 7.812144932528353111e-17
1.215820312500000000e+01 1.219649571006584847e-03 7.789449028021769138e-17
1.216125488281250000e+01 1.219036788333818962e-03 7.766825129599014182e-17
1.216430664062500000e+01 1.218424467541033736e-03 7.744272989751566173e-17
1.216735839843750000e+01 1.217812608163985292e-03 7.721792361886702762e-17
1.217041015625000000e+01 1.217201209739012403e-03 7.699383000323777645e-17
1.217346191406250000e+01 1.216590271803037792e-03 7.677044660290675624e-17
1.217651367187500000e+01 1.215979793893565532e-03 7.654777097920209730e-17
1.217956542968750000e+01 1.215369775548678878e-03 7.632580070246501091e-17
1.218261718750000000e+01 1.214760216307043733e-03 7.610453335201480826e-17
1.218566894531250000e+01 1.214151115707901496e-03 7.588396651611269915e-17
1.218872070312500000e+01 1.213542473291073830e-03 7.566409779192676160e-17
1.219177246093750000e+01 1.212934288596958761e-03 7.544492478549657875e-17
1.219482421875000000e+01 1.212326561166531978e-03 7.522644511169854125e-17
1.219787597656250000e+01 1.211719290541343362e-03 7.500865639421049646e-17
1.220092773437500000e+01 1.211112476263517639e-03 7.479155626547722348e-17
1.220397949218750000e+01 1.210506117875753511e-03 7.457514236667559994e-17
1.220703125000000000e+01 1.209900214921322357e-03 7.435941234768039756e-17
1.221008300781250000e+01 1.209294766944067146e-03 7.414436386702953526e-17
1.221313476562500000e+01 1.208689773488403956e-03 7.392999459189078675e-17
1.221618652343750000e+01 1.208085234099316773e-03 7.371630219802629415e-17
1.221923828125000000e+01 1.207481148322360519e-03 7.350328436976018769e-17
1.222229003906250000e+01 1.206877515703657809e-03 7.329093879994353070e-17
1.222534179687500000e+01 1.206274335789898726e-03 7.307926318992168051e-17
1.222839355468750000e+01 1.205671608128342778e-03 7.286825524950040440e-17
1.223144531250000000e+01 1.205069332266812173e-03 7.265791269691243930e-17
1.223449707031250000e+01 1.204467507753697025e-03 7.244823325878445820e-17
1.223754882812500000e+01 1.203866134137949280e-03 7.223921467010379015e-17
1.224060058593750000e+01 1.203265210969085754e-03 7.203085467418596597e-17
1.224365234375000000e+01 1.202664737797187484e-03 7.182315102264172170e-17
1.224670410156250000e+01 1.202064714172893650e-03 7.161610147534391576e-17
1.224975585937500000e+01 1.201465139647407872e-03 7.140970380039567866e-17
1.225280761718750000e+01 1.200866013772492131e-03 7.120395577409776157e-17
1.225585937500000000e+01 1.200267336100466556e-03 7.099885518091587256e-17
1.225891113281250000e+01 1.199669106184212894e-03 7.079439981344989868e-17
1.226196289062500000e+01 1.199071323577168653e-03 7.059058747240020680e-17
1.226501464843750000e+01 1.198473987833327753e-03 7.038741596653709996e-17
1.226806640625000000e+01 1.197877098507240745e-03 7.018488311266856025e-17
1.227111816406250000e+01 1.197280655154011773e-03 6.998298673560862054e-17
1.227416992187500000e+01 1.196684657329302910e-03 6.978172466814657416e-17
1.227722167968750000e+01 1.196089104589325705e-03 6.958109475101485349e-17
1.228027343750000000e+01 1.195493996490846599e-03 6.938109483285819048e-17
1.228332519531250000e+01 1.194899332591183245e-03 6.918172277020297426e-17
1.228637695312500000e+01 1.194305112448204283e-03 6.898297642742541326e-17
1.228942871093750000e+01 1.193711335620327831e-03 6.878485367672206384e-17
1.229248046875000000e+01 1.193118001666522345e-03 6.858735239807779514e-17
1.229553222656250000e+01 1.192525110146305106e-03 6.839047047923613285e-17
1.229858398437500000e+01 1.191932660619739615e-03 6.819420581566864154e-17
1.230163574218750000e+01 1.191340652647437113e-03 6.799855631054445489e-17
1.230468750000000000e+01 1.190749085790554843e-03 6.780351987470082903e-17
1.230773925781250000e+01 1.190157959610795837e-03 6.760909442661222903e-17
1.231079101562500000e+01 1.189567273670406530e-03 6.741527789236069730e-17
1.231384277343750000e+01 1.188977027532177409e-03 6.722206820560664112e-17
1.231689453125000000e+01 1.188387220759441710e-03 6.702946330755817796e-17
1.231994628906250000e+01 1.187797852916075208e-03 6.683746114694297072e-17
1.232299804687500000e+01 1.187208923566494692e-03 6.664605967997752373e-17
1.232604980468750000e+01 1.186620432275656452e-03 6.645525687033853729e-17
1.232910156250000000e+01 1.186032378609056708e-03 6.626505068913374446e-17
1.233215332031250000e+01 1.185444762132730531e-03 6.607543911487240270e-17
1.233520507812500000e+01 1.184857582413253139e-03 6.588642013343773307e-17
1.233825683593750000e+01 1.184270839017734049e-03 6.569799173805640118e-17
1.234130859375000000e+01 1.183684531513819237e-03 6.551015192927056190e-17
1.234436035156250000e+01 1.183098659469690927e-03 6.532289871490981785e-17
1.234741210937500000e+01 1.182513222454067590e-03 6.513623011006199456e-17
1.235046386718750000e+01 1.181928220036199823e-03 6.495014413704550566e-17
1.235351562500000000e+01 1.181343651785871649e-03 6.476463882538063347e-17
1.235656738281250000e+01 1.180759517273401605e-03 6.457971221176143810e-17
1.235961914062500000e+01 1.180175816069634932e-03 6.439536234002836921e-17
1.236267089843750000e+01 1.179592547745953119e-03 6.421158726113970679e-17
1.236572265625000000e+01 1.179009711874265441e-03 6.402838503314470289e-17
1.236877441406250000e+01 1.178427308027009618e-03 6.384575372115471425e-17
1.237182617187500000e+01 1.177845335777153325e-03 6.366369139731693571e-17
1.237487792968750000e+01 1.177263794698190941e-03 6.348219614078640794e-17
1.237792968750000000e+01 1.176682684364143555e-03 6.330126603769850595e-17
1.238098144531250000e+01 1.176102004349558958e-03 6.312089918114277109e-17
1.238403320312500000e+01 1.175521754229510779e-03 6.294109367113454901e-17
1.238708496093750000e+01 1.174941933579596752e-03 6.276184761458906822e-17
1.239013671875000000e+01 1.174362541975937629e-03 6.258315912529410109e-17
1.239318847656250000e+01 1.173783578995176964e-03 6.240502632388336448e-17
1.239624023437500000e+01 1.173205044214483067e-03 6.222744733781030243e-17
1.239929199218750000e+01 1.172626937211543796e-03 6.205042030132077184e-17
1.240234375000000000e+01 1.172049257564566340e-03 6.187394335542751543e-17
1.240539550781250000e+01 1.171472004852280912e-03 6.169801464788332816e-17
1.240844726562500000e+01 1.170895178653934016e-03 6.152263233315493851e-17
1.241149902343750000e+01 1.170318778549293013e-03 6.134779457239748146e-17
1.241455078125000000e+01 1.169742804118641556e-03 6.117349953342798535e-17
1.241760253906250000e+01 1.169167254942780031e-03 6.099974539069938879e-17
1.242065429687500000e+01 1.168592130603024470e-03 6.082653032527546965e-17
1.242370605468750000e+01 1.168017430681208505e-03 6.065385252480499756e-17
1.242675781250000000e+01 1.167443154759677726e-03 6.048171018349578779e-17
1.242980957031250000e+01 1.166869302421292718e-03 6.031010150208965487e-17
1.243286132812500000e+01 1.166295873249426247e-03 6.013902468783707051e-17
1.243591308593750000e+01 1.165722866827964771e-03 5.996847795447163648e-17
1.243896484375000000e+01 1.165150282741306493e-03 5.979845952218592578e-17
1.244201660156250000e+01 1.164578120574357887e-03 5.962896761760524068e-17
1.244506835937500000e+01 1.164006379912538042e-03 5.946000047376339224e-17
1.244812011718750000e+01 1.163435060341773668e-03 5.929155633007786350e-17
1.245117187500000000e+01 1.162864161448500617e-03 5.912363343232507130e-17
1.245422363281250000e+01 1.162293682819662798e-03 5.895623003261576369e-17
1.245727539062500000e+01 1.161723624042711742e-03 5.878934438937073778e-17
1.246032714843750000e+01 1.161153984705603137e-03 5.862297476729583042e-17
1.246337890625000000e+01 1.160584764396799208e-03 5.845711943735826467e-17
1.246643066406250000e+01 1.160015962705267635e-03 5.829177667676210883e-17
1.246948242187500000e+01 1.159447579220480471e-03 5.812694476892477090e-17
1.247253417968750000e+01 1.158879613532410886e-03 5.796262200345205076e-17
1.247558593750000000e+01 1.158312065231537286e-03 5.779880667611504144e-17
1.247863769531250000e+01 1.157744933908838331e-03 5.763549708882597016e-17
1.248168945312500000e+01 1.157178219155792715e-03 5.747269154961445863e-17
1.248474121093750000e+01 1.156611920564383066e-03 5.731038837260452278e-17
1.248779296875000000e+01 1.156046037727087713e-03 5.714858587799010573e-17
1.249084472656250000e+01 1.155480570236886318e-03 5.698728239201247205e-17
1.249389648437500000e+01 1.154915517687255975e-03 5.682647624693648024e-17
1.249694824218750000e+01 1.154350879672169476e-03 5.666616578102752093e-17
1.250000000000000000e+01 1.153786655786099430e-03 5.650634933852856592e-17
1.250305175781250000e+01 1.153222845624013275e-03 5.634702526963678588e-17
1.250610351562500000e+01 1.152659448781372846e-03 5.618819193048079659e-17
1.250915527343750000e+01 1.152096464854133941e-03 5.602984768309791763e-17
1.251220703125000000e+01 1.151533893438747404e-03 5.587199089541119677e-17
1.251525878906250000e+01 1.150971734132157824e-03 5.571461994120738347e-17
1.251831054687500000e+01 1.150409986531800936e-03 5.555773320011338637e-17
1.252136230468750000e+01 1.149848650235603181e-03 5.540132905757451177e-17
1.252441406250000000e+01 1.149287724841983665e-03 5.524540590483200577e-17
1.252746582031250000e+01 1.148727209949850685e-03 5.508996213890050394e-17
1.253051757812500000e+01 1.148167105158602814e-03 5.493499616254646091e-17
1.253356933593750000e+01 1.147607410068126515e-03 5.478050638426518095e-17
1.253662109375000000e+01 1.147048124278796577e-03 5.462649121825956802e-17
1.253967285156250000e+01 1.146489247391473945e-03 5.447294908441760011e-17
1.254272460937500000e+01 1.145930779007507888e-03 5.431987840829101152e-17
1.254577636718750000e+01 1.145372718728734050e-03 5.416727762107371007e-17
1.254882812500000000e+01 1.144815066157471410e-03 5.401514515957920833e-17
1.255187988281250000e+01 1.144257820896522936e-03 5.386347946621992217e-17
1.255493164062500000e+01 1.143700982549177535e-03 5.371227898898529218e-17
1.255798339843750000e+01 1.143144550719205500e-03 5.356154218142056457e-17
1.256103515625000000e+01 1.142588525010861762e-03 5.341126750260592332e-17
1.256408691406250000e+01 1.142032905028878952e-03 5.326145341713419868e-17
1.256713867187500000e+01 1.141477690378473690e-03 5.311209839509052323e-17
1.257019042968750000e+01 1.140922880665342027e-03 5.296320091203140236e-17
1.257324218750000000e+01 1.140368475495659450e-03 5.281475944896320553e-17
1.257629394531250000e+01 1.139814474476080449e-03 5.266677249232194554e-17
1.257934570312500000e+01 1.139260877213736775e-03 5.251923853395189297e-17
1.258239746093750000e+01 1.138707683316240050e-03 5.237215607108520758e-17
1.258544921875000000e+01 1.138154892391675258e-03 5.222552360632146489e-17
1.258850097656250000e+01 1.137602504048605299e-03 5.207933964760649867e-17
1.259155273437500000e+01 1.137050517896067521e-03 5.193360270821302460e-17
1.259460449218750000e+01 1.136498933543575885e-03 5.178831130671923617e-17
1.259765625000000000e+01 1.135947750601116633e-03 5.164346396698898463e-17
1.260070800781250000e+01 1.135396968679148718e-03 5.149905921815178624e-17
1.260375976562500000e+01 1.134846587388605539e-03 5.135509559458217017e-17
1.260681152343750000e+01 1.134296606340890606e-03 5.121157163588032674e-17
1.260986328125000000e+01 1.133747025147880576e-03 5.106848588685164018e-17
1.261291503906250000e+01 1.133197843421920913e-03 5.092583689748676373e-17
1.261596679687500000e+01 1.132649060775825891e-03 5.078362322294241583e-17
1.261901855468750000e+01 1.132100676822882061e-03 5.064184342352097446e-17
1.262207031250000000e+01 1.131552691176843052e-03 5.050049606465161231e-17
1.262512207031250000e+01 1.131005103451930430e-03 5.035957971686993429e-17
1.262817382812500000e+01 1.130457913262831538e-03 5.021909295579913116e-17
1.263122558593750000e+01 1.129911120224701008e-03 5.007903436213028882e-17
1.263427734375000000e+01 1.129364723953159245e-03 4.993940252160304271e-17
1.263732910156250000e+01 1.128818724064293297e-03 4.980019602498686705e-17
1.264038085937500000e+01 1.128273120174651863e-03 4.966141346806126700e-17
1.264343261718750000e+01 1.127727911901249200e-03 4.952305345159681522e-17
1.264648437500000000e+01 1.127183098861561216e-03 4.938511458133653349e-17
1.264953613281250000e+01 1.126638680673527860e-03 4.924759546797663958e-17
1.265258789062500000e+01 1.126094656955549866e-03 4.911049472714795972e-17
